METRIC,SC,AC_5,Pw,Pr,Pj,Sb,Sw,Bf,Ce,La,He,Po,Bw,Mh,OH
MAI,1,195,3.3,3.3,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.3,1.8,1.8
MAI,1,200,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,1,205,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,1,210,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,1,215,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,1,220,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,1,225,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,1,230,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,1,235,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,1,240,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,1,245,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,1,250,3.2,3.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.6,1.6
MAI,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,2,20,2.1,3.5,3.2,0.8,0.8,0.8,0.8,0.8,0.8,3.4,1.6,1.3,1.3
MAI,2,25,2.6,4.1,3.5,1,1,1,1,1,1,3.8,2,1.5,1.5
MAI,2,30,3,4.7,3.7,1.3,1.3,1.3,1.3,1.3,1.3,4.3,2.4,1.7,1.7
MAI,2,35,3.4,5.2,3.8,1.6,1.6,1.6,1.6,1.6,1.6,4.7,2.7,1.9,1.9
MAI,2,40,3.7,5.4,3.8,1.8,1.8,1.8,1.8,1.8,1.8,5,3,2,2
MAI,2,45,3.9,5.4,3.7,2,2,2,2,2,2,5.2,3,2.2,2.2
MAI,2,50,4.1,5.4,3.6,2.1,2.1,2.1,2.1,2.1,2.1,5.3,3,2.3,2.3
MAI,2,55,4.2,5.2,3.4,2.2,2.2,2.2,2.2,2.2,2.2,5.3,3,2.3,2.3
MAI,2,60,4.2,5.1,3.3,2.3,2.3,2.3,2.3,2.3,2.3,5.2,2.8,2.4,2.4
MAI,2,65,4.3,4.9,3.2,2.4,2.4,2.4,2.4,2.4,2.4,5.1,2.7,2.4,2.4
MAI,2,70,4.2,4.8,3,2.4,2.4,2.4,2.4,2.4,2.4,4.9,2.6,2.4,2.4
MAI,2,75,4.2,4.6,2.9,2.4,2.4,2.4,2.4,2.4,2.4,4.8,2.4,2.5,2.5
MAI,2,80,4.2,4.4,2.8,2.4,2.4,2.4,2.4,2.4,2.4,4.6,2.3,2.4,2.4
MAI,2,85,4.1,4.3,2.6,2.4,2.4,2.4,2.4,2.4,2.4,4.4,2.2,2.4,2.4
MAI,2,90,4,4.1,2.5,2.4,2.4,2.4,2.4,2.4,2.4,4.2,2.1,2.4,2.4
MAI,2,95,4,4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,4,1.9,2.4,2.4
MAI,2,100,3.9,3.8,2.3,2.4,2.4,2.4,2.4,2.4,2.4,3.8,1.7,2.4,2.4
MAI,2,105,3.8,3.7,2.1,2.3,2.3,2.3,2.3,2.3,2.3,3.4,1.5,2.3,2.3
MAI,2,110,3.8,3.6,1.9,2.3,2.3,2.3,2.3,2.3,2.3,3.1,1.4,2.3,2.3
MAI,2,115,3.7,3.5,1.7,2.2,2.2,2.2,2.2,2.2,2.2,2.8,1.2,2.3,2.3
MAI,2,120,3.6,3.4,1.5,2.2,2.2,2.2,2.2,2.2,2.2,2.5,1.1,2.2,2.2
MAI,2,125,3.5,3.3,1.4,2.1,2.1,2.1,2.1,2.1,2.1,2.2,1,2.2,2.2
MAI,2,130,3.4,3.2,1.2,2.1,2.1,2.1,2.1,2.1,2.1,2,0.9,2.1,2.1
MAI,2,135,3.4,3.1,1.1,2,2,2,2,2,2,1.8,0.8,2.1,2.1
MAI,2,140,3.3,3,1,2,2,2,2,2,2,1.6,0.7,2,2
MAI,2,145,3.2,2.9,0.9,1.9,1.9,1.9,1.9,1.9,1.9,1.5,0.7,2,2
MAI,2,150,3.1,2.8,0.8,1.8,1.8,1.8,1.8,1.8,1.8,1.3,0.6,1.9,1.9
MAI,2,155,3,2.7,0.7,1.6,1.6,1.6,1.6,1.6,1.6,1.2,0.5,1.9,1.9
MAI,2,160,3,2.7,0.6,1.5,1.5,1.5,1.5,1.5,1.5,1.1,0.5,1.8,1.8
MAI,2,165,2.9,2.4,0.6,1.3,1.3,1.3,1.3,1.3,1.3,1,0.4,1.8,1.8
MAI,2,170,2.8,2.2,0.5,1.2,1.2,1.2,1.2,1.2,1.2,0.9,0.4,1.8,1.8
MAI,2,175,2.8,2,0.5,1.1,1.1,1.1,1.1,1.1,1.1,0.8,0.4,1.7,1.7
MAI,2,180,2.7,1.8,0.4,1,1,1,1,1,1,0.7,0.3,1.7,1.7
MAI,2,185,2.6,1.6,0.4,0.9,0.9,0.9,0.9,0.9,0.9,0.6,0.3,1.6,1.6
MAI,2,190,2.6,1.4,0.3,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.3,1.6,1.6
MAI,2,195,2.3,1.3,0.3,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.2,1.4,1.4
MAI,2,200,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,2,205,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,2,210,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,2,215,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,2,220,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,2,225,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,2,230,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,2,235,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,2,240,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,2,245,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,2,250,2.1,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.3,1.3
MAI,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,3,20,0.8,1.8,1.2,0.3,0.3,0.3,0.3,0.3,0.3,2,0.9,0.9,0.9
MAI,3,25,1,2.4,1.5,0.5,0.5,0.5,0.5,0.5,0.5,2.3,1.2,1.1,1.1
MAI,3,30,1.2,2.8,1.9,0.6,0.6,0.6,0.6,0.6,0.6,2.7,1.7,1.3,1.3
MAI,3,35,1.4,3.2,2.1,0.8,0.8,0.8,0.8,0.8,0.8,2.9,2.1,1.4,1.4
MAI,3,40,1.6,3.5,2.2,0.9,0.9,0.9,0.9,0.9,0.9,3.2,2.4,1.6,1.6
MAI,3,45,1.8,3.6,2.3,1.1,1.1,1.1,1.1,1.1,1.1,3.4,2.5,1.7,1.7
MAI,3,50,1.9,3.7,2.3,1.2,1.2,1.2,1.2,1.2,1.2,3.6,2.5,1.8,1.8
MAI,3,55,2.1,3.7,2.3,1.3,1.3,1.3,1.3,1.3,1.3,3.7,2.4,1.8,1.8
MAI,3,60,2.3,3.7,2.3,1.4,1.4,1.4,1.4,1.4,1.4,3.7,2.3,1.9,1.9
MAI,3,65,2.4,3.6,2.3,1.4,1.4,1.4,1.4,1.4,1.4,3.7,2.2,1.9,1.9
MAI,3,70,2.5,3.6,2.2,1.5,1.5,1.5,1.5,1.5,1.5,3.6,2,2,2
MAI,3,75,2.5,3.5,2.1,1.5,1.5,1.5,1.5,1.5,1.5,3.4,1.9,2,2
MAI,3,80,2.5,3.4,2.1,1.6,1.6,1.6,1.6,1.6,1.6,3.3,1.8,2,2
MAI,3,85,2.5,3.3,2,1.6,1.6,1.6,1.6,1.6,1.6,3.2,1.7,2,2
MAI,3,90,2.5,3.2,1.9,1.6,1.6,1.6,1.6,1.6,1.6,3,1.6,2,2
MAI,3,95,2.5,3.1,1.9,1.6,1.6,1.6,1.6,1.6,1.6,2.8,1.4,1.9,1.9
MAI,3,100,2.5,3,1.8,1.6,1.6,1.6,1.6,1.6,1.6,2.7,1.3,1.9,1.9
MAI,3,105,2.5,2.8,1.6,1.5,1.5,1.5,1.5,1.5,1.5,2.4,1.2,1.9,1.9
MAI,3,110,2.4,2.8,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.2,1,1.9,1.9
MAI,3,115,2.4,2.7,1.3,1.5,1.5,1.5,1.5,1.5,1.5,2,0.9,1.8,1.8
MAI,3,120,2.4,2.6,1.2,1.5,1.5,1.5,1.5,1.5,1.5,1.8,0.9,1.8,1.8
MAI,3,125,2.3,2.5,1.1,1.4,1.4,1.4,1.4,1.4,1.4,1.6,0.8,1.8,1.8
MAI,3,130,2.3,2.4,1,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.7,1.7,1.7
MAI,3,135,2.2,2.3,0.9,1.4,1.4,1.4,1.4,1.4,1.4,1.3,0.6,1.7,1.7
MAI,3,140,2.2,2.3,0.8,1.3,1.3,1.3,1.3,1.3,1.3,1.2,0.6,1.7,1.7
MAI,3,145,2.1,2.2,0.7,1.2,1.2,1.2,1.2,1.2,1.2,1,0.5,1.6,1.6
MAI,3,150,2,2.1,0.6,1.1,1.1,1.1,1.1,1.1,1.1,0.9,0.5,1.6,1.6
MAI,3,155,2,2.1,0.6,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.4,1.6,1.6
MAI,3,160,1.9,2,0.5,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.4,1.5,1.5
MAI,3,165,1.9,1.8,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.3,1.5,1.5
MAI,3,170,1.8,1.6,0.4,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1.5,1.5
MAI,3,175,1.8,1.5,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3,1.4,1.4
MAI,3,180,1.7,1.3,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.4,1.4
MAI,3,185,1.7,1.2,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.4,1.4
MAI,3,190,1.6,1.1,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.2,1.4,1.4
MAI,3,195,1.4,1,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.2,1.3,1.3
MAI,3,200,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,3,205,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,3,210,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,3,215,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,3,220,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,3,225,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,3,230,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,3,235,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,3,240,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,3,245,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,3,250,1.3,0.9,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,1.1,1.1
MAI,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,4,20,0.5,1.1,0.7,0.2,0.2,0.2,0.2,0.2,0.2,1.2,0.5,0.5,0.5
MAI,4,25,0.6,1.4,0.9,0.3,0.3,0.3,0.3,0.3,0.3,1.4,0.7,0.7,0.7
MAI,4,30,0.7,1.7,1.1,0.4,0.4,0.4,0.4,0.4,0.4,1.6,1,0.8,0.8
MAI,4,35,0.8,1.9,1.3,0.5,0.5,0.5,0.5,0.5,0.5,1.7,1.3,0.8,0.8
MAI,4,40,1,2.1,1.3,0.5,0.5,0.5,0.5,0.5,0.5,1.9,1.4,1,1
MAI,4,45,1.1,2.2,1.4,0.7,0.7,0.7,0.7,0.7,0.7,2,1.5,1,1
MAI,4,50,1.1,2.2,1.4,0.7,0.7,0.7,0.7,0.7,0.7,2.2,1.5,1.1,1.1
MAI,4,55,1.3,2.2,1.4,0.8,0.8,0.8,0.8,0.8,0.8,2.2,1.4,1.1,1.1
MAI,4,60,1.4,2.2,1.4,0.8,0.8,0.8,0.8,0.8,0.8,2.2,1.4,1.1,1.1
MAI,4,65,1.4,2.2,1.4,0.8,0.8,0.8,0.8,0.8,0.8,2.2,1.3,1.1,1.1
MAI,4,70,1.5,2.2,1.3,0.9,0.9,0.9,0.9,0.9,0.9,2.2,1.2,1.2,1.2
MAI,4,75,1.5,2.1,1.3,0.9,0.9,0.9,0.9,0.9,0.9,2,1.1,1.2,1.2
MAI,4,80,1.5,2,1.3,1,1,1,1,1,1,2,1.1,1.2,1.2
MAI,4,85,1.5,2,1.2,1,1,1,1,1,1,1.9,1,1.2,1.2
MAI,4,90,1.5,1.9,1.1,1,1,1,1,1,1,1.8,1,1.2,1.2
MAI,4,95,1.5,1.9,1.1,1,1,1,1,1,1,1.7,0.8,1.1,1.1
MAI,4,100,1.5,1.8,1.1,1,1,1,1,1,1,1.6,0.8,1.1,1.1
MAI,4,105,1.5,1.7,1,0.9,0.9,0.9,0.9,0.9,0.9,1.4,0.7,1.1,1.1
MAI,4,110,1.4,1.7,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.3,0.6,1.1,1.1
MAI,4,115,1.4,1.6,0.8,0.9,0.9,0.9,0.9,0.9,0.9,1.2,0.5,1.1,1.1
MAI,4,120,1.4,1.6,0.7,0.9,0.9,0.9,0.9,0.9,0.9,1.1,0.5,1.1,1.1
MAI,4,125,1.4,1.5,0.7,0.8,0.8,0.8,0.8,0.8,0.8,1,0.5,1.1,1.1
MAI,4,130,1.4,1.4,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,1,1
MAI,4,135,1.3,1.4,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,1,1
MAI,4,140,1.3,1.4,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.4,1,1
MAI,4,145,1.3,1.3,0.4,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.3,1,1
MAI,4,150,1.2,1.3,0.4,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.3,1,1
MAI,4,155,1.2,1.3,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,1,1
MAI,4,160,1.1,1.2,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.9,0.9
MAI,4,165,1.1,1.1,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.2,0.9,0.9
MAI,4,170,1.1,1,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.9,0.9
MAI,4,175,1.1,0.9,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.8,0.8
MAI,4,180,1,0.8,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.1,0.8,0.8
MAI,4,185,1,0.7,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.1,0.8,0.8
MAI,4,190,1,0.7,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.1,0.8,0.8
MAI,4,195,0.8,0.6,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.8,0.8
MAI,4,200,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
MAI,4,205,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
MAI,4,210,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
MAI,4,215,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
MAI,4,220,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
MAI,4,225,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
MAI,4,230,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
MAI,4,235,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
MAI,4,240,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
MAI,4,245,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
MAI,4,250,0.8,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.7,0.7
NMV,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NMV,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NMV,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0
NMV,0,20,0,33,18,5,5,4,1,1,0,31,2,0,0
NMV,0,25,0,70,51,9,9,12,2,8,1,66,23,0,0
NMV,0,30,32,114,85,27,28,28,10,24,2,95,41,0,0
NMV,0,35,58,161,110,49,50,57,27,49,4,126,58,5,5
NMV,0,40,87,204,136,74,75,85,40,77,14,159,78,13,15
NMV,0,45,119,240,158,100,102,106,50,93,31,188,95,29,33
NMV,0,50,151,271,177,125,125,125,60,107,51,217,112,46,54
NMV,0,55,185,298,193,149,149,141,70,120,69,242,127,64,72
NMV,0,60,216,322,205,172,172,156,82,131,90,265,140,83,95
NMV,0,65,246,341,215,194,194,171,93,144,110,284,151,102,117
NMV,0,70,273,359,223,213,213,182,104,152,131,299,161,120,138
NMV,0,75,298,373,228,231,231,190,111,158,150,312,168,138,158
NMV,0,80,321,382,232,247,247,199,118,163,167,322,174,154,176
NMV,0,85,341,392,233,262,262,206,125,169,186,327,177,171,194
NMV,0,90,361,397,233,274,274,212,132,175,203,332,178,186,213
NMV,0,95,378,402,233,285,285,216,136,179,218,333,179,201,229
NMV,0,100,394,404,231,295,295,219,139,181,231,332,180,213,244
NMV,0,105,409,405,227,302,304,218,140,181,243,327,179,224,256
NMV,0,110,422,405,218,307,310,204,141,179,253,308,178,232,266
NMV,0,115,434,405,199,310,316,180,139,175,260,265,177,239,276
NMV,0,120,446,405,168,313,320,135,137,172,268,197,173,245,284
NMV,0,125,455,405,136,314,324,80,134,168,271,126,157,249,287
NMV,0,130,463,405,103,315,326,40,131,165,275,72,132,253,288
NMV,0,135,469,405,54,316,328,15,126,159,275,25,106,254,289
NMV,0,140,474,405,27,316,328,4,121,152,276,8,73,255,289
NMV,0,145,478,405,11,316,328,1,116,146,276,1,43,255,289
NMV,0,150,482,405,3,314,326,0,110,140,276,0,22,255,289
NMV,0,155,484,405,1,312,323,0,106,134,276,0,9,255,289
NMV,0,160,485,405,0,308,320,0,102,129,276,0,2,255,289
NMV,0,165,485,405,0,304,317,0,98,125,276,0,0,255,289
NMV,0,170,485,405,0,298,314,0,95,121,276,0,0,255,289
NMV,0,175,485,405,0,292,311,0,93,118,276,0,0,255,289
NMV,0,180,485,405,0,285,308,0,90,114,276,0,0,255,289
NMV,0,185,485,405,0,277,305,0,87,112,276,0,0,255,289
NMV,0,190,485,405,0,269,302,0,86,110,276,0,0,255,289
NMV,0,195,485,405,0,260,299,0,85,108,276,0,0,255,289
NMV,0,200,485,405,0,252,296,0,84,106,276,0,0,255,289
NMV,0,205,485,405,0,243,293,0,83,104,276,0,0,255,289
NMV,0,210,485,405,0,234,290,0,82,102,276,0,0,255,289
NMV,0,215,485,405,0,226,287,0,81,100,276,0,0,255,289
NMV,0,220,485,405,0,217,284,0,80,98,276,0,0,255,289
NMV,0,225,485,405,0,209,281,0,79,96,276,0,0,255,289
NMV,0,230,485,405,0,200,278,0,78,94,276,0,0,255,289
NMV,0,235,485,405,0,191,275,0,77,92,276,0,0,255,289
NMV,0,240,485,405,0,183,272,0,76,90,276,0,0,255,289
NMV,0,245,485,405,0,175,269,0,75,88,276,0,0,255,289
NMV,0,250,485,405,0,167,266,0,74,86,276,0,0,255,289
NMV,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NMV,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NMV,1,15,0,5,0,0,0,0,0,0,0,0,0,0,0
NMV,1,20,0,31,17,2,2,1,1,0,0,29,2,0,0
NMV,1,25,0,65,48,4,4,2,2,2,1,61,21,0,0
NMV,1,30,30,106,79,8,8,10,9,9,2,88,38,2,2
NMV,1,35,54,149,103,23,23,24,25,24,5,117,54,5,5
NMV,1,40,81,189,127,39,39,40,37,37,13,147,72,12,14
NMV,1,45,110,222,148,55,55,54,46,48,29,174,88,27,31
NMV,1,50,140,251,165,70,76,68,56,58,47,201,104,43,50
NMV,1,55,171,276,180,87,104,81,65,68,64,224,118,59,67
NMV,1,60,200,298,192,103,124,96,76,81,83,245,130,77,88
NMV,1,65,228,316,201,118,142,108,86,92,102,263,140,94,108
NMV,1,70,253,332,208,133,163,120,96,101,121,277,149,111,128
NMV,1,75,276,345,213,149,184,131,103,108,139,289,156,128,146
NMV,1,80,297,354,217,162,201,140,109,114,155,298,161,143,163
NMV,1,85,316,363,218,174,216,149,116,122,172,303,164,158,180
NMV,1,90,334,368,218,186,230,156,122,128,188,307,165,172,197
NMV,1,95,350,372,218,197,244,161,126,132,202,308,166,186,212
NMV,1,100,365,374,216,207,256,165,129,135,214,307,167,197,226
NMV,1,105,379,375,212,214,267,167,130,137,225,303,166,207,237
NMV,1,110,391,375,204,220,279,160,131,138,234,285,165,215,246
NMV,1,115,402,375,186,224,288,133,129,135,241,245,164,221,256
NMV,1,120,413,375,157,227,296,102,127,133,248,182,160,227,263
NMV,1,125,421,375,127,228,302,62,124,130,251,117,145,231,266
NMV,1,130,429,375,96,227,306,30,121,127,255,67,122,234,267
NMV,1,135,434,375,50,226,309,12,117,123,255,23,98,235,268
NMV,1,140,439,375,25,224,309,3,112,118,256,7,68,236,268
NMV,1,145,443,375,10,221,308,1,107,112,256,1,40,236,268
NMV,1,150,446,375,3,218,306,0,102,107,256,0,20,236,268
NMV,1,155,448,375,1,214,303,0,98,103,256,0,8,236,268
NMV,1,160,449,375,0,209,300,0,94,99,256,0,2,236,268
NMV,1,165,449,375,0,204,295,0,91,96,256,0,0,236,268
NMV,1,170,449,375,0,199,290,0,88,92,256,0,0,236,268
NMV,1,175,449,375,0,193,284,0,86,90,256,0,0,236,268
NMV,1,180,449,375,0,187,277,0,83,87,256,0,0,236,268
NMV,1,185,449,375,0,180,270,0,81,85,256,0,0,236,268
NMV,1,190,449,375,0,173,265,0,80,83,256,0,0,236,268
NMV,1,195,449,375,0,166,260,0,79,82,256,0,0,236,268
NMV,1,200,449,375,0,158,255,0,78,80,256,0,0,236,268
NMV,1,205,449,375,0,151,250,0,77,79,256,0,0,236,268
NMV,1,210,449,375,0,143,245,0,76,77,256,0,0,236,268
NMV,1,215,449,375,0,136,240,0,75,76,256,0,0,236,268
NMV,1,220,449,375,0,129,235,0,74,74,256,0,0,236,268
NMV,1,225,449,375,0,121,230,0,73,73,256,0,0,236,268
NMV,1,230,449,375,0,114,225,0,72,71,256,0,0,236,268
NMV,1,235,449,375,0,107,220,0,71,70,256,0,0,236,268
NMV,1,240,449,375,0,104,215,0,70,70,256,0,0,236,268
NMV,1,245,449,375,0,98.3,210,0,69,69.3,256,0,0,236,268
NMV,1,250,449,375,0,93.3,205,0,68,68.8,256,0,0,236,268
NMV,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NMV,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NMV,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
NMV,2,20,0,2,2,0,2,2,4,1,0,11,0,0,0
NMV,2,25,0,30,23,2,8,12,8,6,0,33,2,0,0
NMV,2,30,10,72,45,8,21,22,18,17,0,66,18,0,0
NMV,2,35,30,104,68,21,37,33,27,28,0,94,35,0,0
NMV,2,40,52,137,90,36,56,46,35,37,11,119,54,10,12
NMV,2,45,73,165,110,53,75,59,46,48,24,144,71,22,27
NMV,2,50,94,191,128,71,92,72,56,59,39,168,82,36,44
NMV,2,55,116,213,141,88,109,85,66,69,53,189,92,49,59
NMV,2,60,137,233,152,104,124,98,75,79,69,206,100,63,76
NMV,2,65,158,250,161,119,139,108,84,88,85,221,107,79,96
NMV,2,70,177,264,168,134,152,114,91,97,101,233,112,93,113
NMV,2,75,196,275,174,146,165,115,94,99,115,243,116,106,128
NMV,2,80,213,285,178,157,176,111,95,100,130,250,119,119,144
NMV,2,85,229,292,180,167,187,103,94,99,142,255,122,131,159
NMV,2,90,244,297,181,176,195,81,93,98,154,258,123,142,172
NMV,2,95,258,301,181,182,203,45,91,96,165,259,124,152,184
NMV,2,100,271,304,180,187,205,22,89,95,175,258,124,161,195
NMV,2,105,282,305,177,186,207,8,86,90,181,254,123,166,201
NMV,2,110,293,305,168,185,207,2,82,86,186,243,122,170,206
NMV,2,115,302,305,155,184,206,0,79,83,189,205,121,172,208
NMV,2,120,311,305,131,181,205,0,75,79,192,152,116,173,209
NMV,2,125,318,305,104,179,203,0,72,76,194,104,108,173,209
NMV,2,130,324,305,78,176,201,0,70,74,196,48,91,173,209
NMV,2,135,328,305,43,172,198,0,68,71,198,19,72,172,208
NMV,2,140,333,305,21,168,194,0,66,69,197,6,51,172,208
NMV,2,145,336,305,8,163,190,0,64,67,196,1,30,172,207
NMV,2,150,338,305,2,158,186,0,62,65,195,0,15,172,206
NMV,2,155,340,305,0,153,181,0,61,64,194,0,6,172,206
NMV,2,160,340,305,0,148,175,0,60,63,192,0,2,172,206
NMV,2,165,341,305,0,142,169,0,59,62,189,0,0,172,206
NMV,2,170,341,305,0,136,163,0,58,61,188,0,0,172,206
NMV,2,175,341,305,0,130,157,0,57,60,187,0,0,172,206
NMV,2,180,341,305,0,124,151,0,56,59,186,0,0,172,206
NMV,2,185,341,305,0,118,146,0,55,58,185,0,0,172,206
NMV,2,190,341,305,0,112,140,0,54,57,184,0,0,172,206
NMV,2,195,341,305,0,106,134,0,53,56,183,0,0,172,206
